Unix,Date,Symbol,Open,High,Low,Close,Volume TOMO,Volume,tradecount
1630454400000,2021-09-01,TOMOUSDT,3.181,3.297,3.056,3.274,1569332.2,4977920.3197,18189
1630368000000,2021-08-31,TOMOUSDT,3.129,3.304,3.08,3.181,2115066.2,6757736.4053,27310
1630281600000,2021-08-30,TOMOUSDT,3.358,3.483,3.111,3.13,1947555.4,6385853.5819,22636
1630195200000,2021-08-29,TOMOUSDT,3.298,3.487,3.114,3.357,2429654.22,8074568.943517,29476
1630108800000,2021-08-28,TOMOUSDT,3.239,3.4,3.187,3.293,1970618.35,6520353.486566,28644
1630022400000,2021-08-27,TOMOUSDT,3.07,3.243,2.889,3.234,2174962.73,6658483.414521,26271
1629936000000,2021-08-26,TOMOUSDT,3.4031,3.4634,3.033,3.067,2076687.8,6633038.172312,30177
1629849600000,2021-08-25,TOMOUSDT,3.32,3.5143,3.1643,3.4079,4319492.87,14492154.091624,46612
1629763200000,2021-08-24,TOMOUSDT,3.4895,3.8988,3.3062,3.3249,5369154.1,19422760.343664,71527
1629676800000,2021-08-23,TOMOUSDT,3.4306,3.651,3.3766,3.4939,2725278.19,9542204.964892,33959
1629590400000,2021-08-22,TOMOUSDT,3.2073,3.59,3.2,3.4319,3443711,11871542.145012,45590
1629504000000,2021-08-21,TOMOUSDT,3.2767,3.386,3.1222,3.2023,2400673.2,7815408.509643,32559
1629417600000,2021-08-20,TOMOUSDT,2.9081,3.3365,2.871,3.2722,3377579.74,10558462.445801,44808
1629331200000,2021-08-19,TOMOUSDT,2.8172,2.9166,2.7221,2.9057,1830976.94,5205167.477859,22951
1629244800000,2021-08-18,TOMOUSDT,2.7736,2.8627,2.5865,2.8135,2207267.86,6092808.978223,21475
1629158400000,2021-08-17,TOMOUSDT,2.9163,3.0269,2.73,2.7762,1987703.16,5769015.276423,21745
1629072000000,2021-08-16,TOMOUSDT,3.0738,3.15,2.896,2.9198,1860600.78,5670979.894113,26905
1628985600000,2021-08-15,TOMOUSDT,2.9519,3.0753,2.8801,3.0699,1476229.32,4392317.060141,18388
1628899200000,2021-08-14,TOMOUSDT,3.0184,3.1,2.9,2.9506,1579549.29,4721647.858865,20418
1628812800000,2021-08-13,TOMOUSDT,2.7867,3.0255,2.7501,3.0192,1587182.49,4676576.263844,19289
1628726400000,2021-08-12,TOMOUSDT,2.8904,2.9819,2.6919,2.7899,2073159.87,5852330.0746,24321
1628640000000,2021-08-11,TOMOUSDT,2.9047,3.0675,2.8603,2.8968,2443172.89,7307880.536258,28789
1628553600000,2021-08-10,TOMOUSDT,2.9029,3.015,2.8132,2.9057,2292098.4,6717516.571294,24789
1628467200000,2021-08-09,TOMOUSDT,2.75,2.9707,2.6442,2.9046,2165080.14,6191920.006719,28337
1628380800000,2021-08-08,TOMOUSDT,2.9587,2.9614,2.6955,2.7506,2165833.34,6175337.716561,25130
1628294400000,2021-08-07,TOMOUSDT,2.9859,3.1986,2.8505,2.9597,2745256.7,8417124.032076,34297
1628208000000,2021-08-06,TOMOUSDT,3.0019,3.1269,2.9552,2.984,2254656,6838166.611487,25825
1628121600000,2021-08-05,TOMOUSDT,2.8983,3.1299,2.8411,2.9992,3957559.97,11892288.353616,44486
1628035200000,2021-08-04,TOMOUSDT,2.7629,2.94,2.6559,2.8952,1903106.28,5294924.496615,21818
1627948800000,2021-08-03,TOMOUSDT,2.7159,2.825,2.6012,2.7646,2035403.66,5521566.219018,24413
1627862400000,2021-08-02,TOMOUSDT,2.631,2.81,2.5745,2.713,1763048.72,4747262.480469,18308
1627776000000,2021-08-01,TOMOUSDT,2.7763,2.8961,2.6037,2.6313,1899346.66,5275541.840709,24442
1627689600000,2021-07-31,TOMOUSDT,2.6449,2.8843,2.586,2.7742,3256002.96,9025071.735479,35671
1627603200000,2021-07-30,TOMOUSDT,2.6827,2.745,2.51,2.643,1931419.73,5005045.610778,23208
1627516800000,2021-07-29,TOMOUSDT,2.7496,2.79,2.611,2.6835,1714957.95,4613038.299622,19410
1627430400000,2021-07-28,TOMOUSDT,2.7284,2.7578,2.6212,2.749,1278534.24,3441248.587059,16403
1627344000000,2021-07-27,TOMOUSDT,2.7271,2.8575,2.51,2.7333,2179438.76,5863959.958034,26526
1627257600000,2021-07-26,TOMOUSDT,2.74,2.9116,2.6039,2.7218,3285064.77,9125956.756367,35354
