https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume BNB,Volume BUSD,tradecount
1651968000000,2022-05-08,BNBBUSD,365.3,366.8,349.3,355.7,207026.456,74042784.3446,127568
1651881600000,2022-05-07,BNBBUSD,379.1,380.5,360.1,365.3,145971.19,54405062.1442,105004
1651795200000,2022-05-06,BNBBUSD,378.4,383.1,370.4,379.1,178822.33,67526983.0005,132671
1651708800000,2022-05-05,BNBBUSD,402.5,413.8,370.7,378.5,416512.976,163700598.7366,239457
1651622400000,2022-05-04,BNBBUSD,383.9,403.0,382.7,402.5,181832.663,71441587.5279,128518
1651536000000,2022-05-03,BNBBUSD,389.5,392.2,379.8,383.8,105999.987,40974443.1287,83601
1651449600000,2022-05-02,BNBBUSD,390.0,392.6,382.2,389.5,130873.872,50810641.7355,107058
1651363200000,2022-05-01,BNBBUSD,377.2,391.3,375.6,389.9,165113.527,63475718.7684,117028
1651276800000,2022-04-30,BNBBUSD,392.9,399.8,376.4,377.2,154503.97,60407212.8015,108472
1651190400000,2022-04-29,BNBBUSD,407.2,410.7,389.7,392.8,233647.232,93277250.7618,144694
1651104000000,2022-04-28,BNBBUSD,391.4,408.6,388.6,407.2,316083.841,126747836.815,170351
1651017600000,2022-04-27,BNBBUSD,385.9,394.9,383.4,391.4,157634.139,61469566.7807,117600
1650931200000,2022-04-26,BNBBUSD,404.4,407.5,380.9,385.9,188714.05,74327123.1724,136224
1650844800000,2022-04-25,BNBBUSD,398.9,405.7,382.5,404.3,256309.28,100943851.2223,160516
1650758400000,2022-04-24,BNBBUSD,401.2,405.4,397.3,399.0,100096.197,40218179.2533,73549
1650672000000,2022-04-23,BNBBUSD,406.6,408.1,397.5,401.1,99275.621,40134122.1432,76044
1650585600000,2022-04-22,BNBBUSD,404.9,414.0,403.4,406.6,176480.496,72156052.61,116845
1650499200000,2022-04-21,BNBBUSD,418.5,426.1,401.4,404.9,193872.592,81012649.8818,136138
1650412800000,2022-04-20,BNBBUSD,422.4,431.7,415.0,418.4,229436.891,97105484.884,156901
1650326400000,2022-04-19,BNBBUSD,416.8,424.7,414.7,422.4,174260.815,73135142.9486,128576
1650240000000,2022-04-18,BNBBUSD,406.8,418.1,396.5,416.8,192651.08,78344257.6035,128785
1650153600000,2022-04-17,BNBBUSD,417.3,418.2,405.7,406.8,85117.783,35233712.5875,64493
1650067200000,2022-04-16,BNBBUSD,417.3,418.9,411.7,417.3,79063.859,32842366.118,63354
1649980800000,2022-04-15,BNBBUSD,414.8,420.1,412.6,417.2,106539.544,44407139.8068,82604
1649894400000,2022-04-14,BNBBUSD,423.4,426.9,411.4,414.7,160073.986,66916182.4342,110911
1649808000000,2022-04-13,BNBBUSD,413.8,424.6,410.4,423.3,205380.592,85789325.8204,161873
1649721600000,2022-04-12,BNBBUSD,394.5,417.1,392.5,413.7,256842.981,104860673.5772,168238
1649635200000,2022-04-11,BNBBUSD,418.2,419.7,391.3,394.6,259712.596,105439269.9291,188948
1649548800000,2022-04-10,BNBBUSD,426.8,429.6,417.2,418.2,122006.004,51776467.8383,91621
1649462400000,2022-04-09,BNBBUSD,421.5,428.2,419.8,426.8,108115.233,45841189.2232,92072
1649376000000,2022-04-08,BNBBUSD,436.1,441.2,418.6,421.5,205925.547,88608655.0043,151503
1649289600000,2022-04-07,BNBBUSD,420.2,438.5,416.6,436.1,212935.282,91579827.321,161163
1649203200000,2022-04-06,BNBBUSD,444.7,444.8,418.4,420.2,295148.993,127670110.3861,225975
1649116800000,2022-04-05,BNBBUSD,447.8,460.2,444.3,444.8,259852.053,117593299.5487,167588
1649030400000,2022-04-04,BNBBUSD,450.5,450.6,433.7,447.8,206480.166,91665386.9261,149737
1648944000000,2022-04-03,BNBBUSD,437.3,455.8,432.4,450.5,180195.903,80224036.9756,132467
1648857600000,2022-04-02,BNBBUSD,447.9,454.4,435.9,437.3,200377.85,89486131.5446,153832
1648771200000,2022-04-01,BNBBUSD,429.0,448.2,413.5,447.8,280006.144,121037510.546,186589
1648684800000,2022-03-31,BNBBUSD,442.3,452.3,424.1,429.0,304278.572,133480717.3917,194591
1648598400000,2022-03-30,BNBBUSD,434.4,449.4,425.7,442.2,237222.379,104246873.6573,163856
1648512000000,2022-03-29,BNBBUSD,430.3,442.1,429.6,434.3,209675.786,91370243.2664,143641
1648425600000,2022-03-28,BNBBUSD,430.8,441.1,425.1,430.2,265492.461,115486275.5638,167349
1648339200000,2022-03-27,BNBBUSD,416.1,431.6,412.0,430.8,153174.693,64378182.6498,106771
1648252800000,2022-03-26,BNBBUSD,410.5,416.5,407.8,416.1,97151.543,40120180.7536,67781
1648166400000,2022-03-25,BNBBUSD,414.4,421.7,405.8,410.5,191561.7,79421456.6379,129578
1648080000000,2022-03-24,BNBBUSD,408.5,416.8,405.2,414.3,202398.185,83258280.6087,123134
1647993600000,2022-03-23,BNBBUSD,404.4,411.8,398.3,408.5,166863.214,67490441.3267,111708
1647907200000,2022-03-22,BNBBUSD,396.2,410.2,395.1,404.5,202126.835,81886191.4038,123151
1647820800000,2022-03-21,BNBBUSD,391.0,399.3,385.6,396.1,142876.107,56284979.947,105450
1647734400000,2022-03-20,BNBBUSD,400.0,402.8,386.5,390.9,112066.182,44129290.8754,99509
1647648000000,2022-03-19,BNBBUSD,397.4,406.4,395.2,400.0,138035.33,55309312.3875,108564
1647561600000,2022-03-18,BNBBUSD,392.0,400.5,384.2,397.4,163900.691,64211477.6474,115129
1647475200000,2022-03-17,BNBBUSD,385.5,393.6,381.9,392.1,150015.752,58143851.2002,116989
1647388800000,2022-03-16,BNBBUSD,371.7,386.7,366.4,385.5,226233.592,85387415.9784,154256
1647302400000,2022-03-15,BNBBUSD,373.5,374.7,362.0,371.8,135042.105,49814473.466,95288
1647216000000,2022-03-14,BNBBUSD,361.4,374.0,359.7,373.5,137028.038,50379341.6089,101727
1647129600000,2022-03-13,BNBBUSD,372.4,377.1,360.2,361.5,111660.16,41369608.7365,85738
1647043200000,2022-03-12,BNBBUSD,371.9,379.2,371.4,372.3,94247.783,35426979.997,75008
1646956800000,2022-03-11,BNBBUSD,372.1,380.0,364.8,371.9,158224.789,58909610.6171,112803
1646870400000,2022-03-10,BNBBUSD,393.3,394.6,363.1,372.1,261141.758,98007844.1676,150688
1646784000000,2022-03-09,BNBBUSD,381.5,402.6,381.1,393.4,343839.268,135574295.8111,179317
1646697600000,2022-03-08,BNBBUSD,380.6,388.8,376.9,381.4,224165.419,85870620.5952,149574
1646611200000,2022-03-07,BNBBUSD,375.2,385.6,362.9,380.6,312676.671,117377678.6111,182151
1646524800000,2022-03-06,BNBBUSD,384.9,387.4,372.5,375.1,156530.278,59455039.2799,101987
1646438400000,2022-03-05,BNBBUSD,374.3,387.3,367.2,384.9,161935.507,61145875.1485,99795
1646352000000,2022-03-04,BNBBUSD,402.5,403.6,372.0,374.3,257786.553,100343201.7734,147867
1646265600000,2022-03-03,BNBBUSD,409.5,413.3,397.6,402.6,212180.766,86018758.2555,129056
1646179200000,2022-03-02,BNBBUSD,408.9,415.8,404.0,409.5,274143.814,112518965.14,170562
1646092800000,2022-03-01,BNBBUSD,395.8,424.5,391.0,408.8,518455.018,210486608.8565,275675
1646006400000,2022-02-28,BNBBUSD,360.2,397.3,355.9,395.8,294401.927,110733222.7372,173861
1645920000000,2022-02-27,BNBBUSD,373.9,381.4,358.3,360.2,239095.442,88394752.7621,146259
1645833600000,2022-02-26,BNBBUSD,375.2,386.1,370.8,373.9,185545.633,69919838.9552,122316
1645747200000,2022-02-25,BNBBUSD,361.4,377.4,356.9,375.2,252472.388,92352576.6211,148150
1645660800000,2022-02-24,BNBBUSD,365.8,370.7,323.4,361.4,697116.831,239636035.6972,303562
1645574400000,2022-02-23,BNBBUSD,374.4,384.4,365.5,365.8,235509.986,88644136.8183,134527
1645488000000,2022-02-22,BNBBUSD,356.9,375.6,349.0,374.3,315261.279,114085090.6947,162234
1645401600000,2022-02-21,BNBBUSD,380.9,393.8,355.1,356.8,412302.937,154782319.2837,201792
1645315200000,2022-02-20,BNBBUSD,399.9,400.2,375.2,380.9,214462.011,82268715.2365,135076
1645228800000,2022-02-19,BNBBUSD,399.3,406.6,393.2,399.9,136912.486,54782498.0851,90868
1645142400000,2022-02-18,BNBBUSD,402.7,411.3,392.4,399.3,208487.189,83688085.5435,127983
1645056000000,2022-02-17,BNBBUSD,427.6,431.3,400.2,402.6,206754.592,86135929.9777,145168
1644969600000,2022-02-16,BNBBUSD,432.6,433.7,422.6,427.7,224334.198,96335378.9574,132899
1644883200000,2022-02-15,BNBBUSD,403.6,442.5,402.7,432.5,401848.989,171548152.3562,206065
1644796800000,2022-02-14,BNBBUSD,398.2,404.5,390.8,403.5,156351.994,62231331.3701,100090
1644710400000,2022-02-13,BNBBUSD,403.7,407.7,395.1,398.1,124207.739,49918580.4995,87117
1644624000000,2022-02-12,BNBBUSD,400.2,407.3,393.6,403.7,156309.325,62620797.7481,112021
1644537600000,2022-02-11,BNBBUSD,414.9,419.1,393.1,400.1,237086.403,97076187.6271,158124
1644451200000,2022-02-10,BNBBUSD,423.2,435.0,410.0,414.9,333269.592,140857781.5798,203871
1644364800000,2022-02-09,BNBBUSD,408.2,428.0,407.4,423.2,220016.446,92165495.3449,141288
1644278400000,2022-02-08,BNBBUSD,433.7,445.7,406.6,408.2,336222.712,142408793.6087,194511
1644192000000,2022-02-07,BNBBUSD,420.4,439.4,413.6,433.8,288955.58,124293630.3066,168272
1644105600000,2022-02-06,BNBBUSD,414.1,425.0,407.3,420.4,181890.226,75536300.7947,117174
1644019200000,2022-02-05,BNBBUSD,399.7,431.1,396.5,414.1,326264.757,135971714.6592,170786
1643932800000,2022-02-04,BNBBUSD,372.4,399.8,369.7,399.7,273554.096,105112912.2409,147855
1643846400000,2022-02-03,BNBBUSD,367.3,372.5,359.6,372.5,173151.431,63349109.7711,115974
1643760000000,2022-02-02,BNBBUSD,384.3,386.2,366.4,367.2,183287.578,69053635.9516,127909
1643673600000,2022-02-01,BNBBUSD,374.5,388.7,373.9,384.3,197835.013,75839304.415,129439
1643587200000,2022-01-31,BNBBUSD,377.3,385.6,365.4,374.5,199090.438,74837348.3912,130773
1643500800000,2022-01-30,BNBBUSD,389.3,389.6,373.0,377.3,168666.783,64303821.705,105650
1643414400000,2022-01-29,BNBBUSD,386.0,397.4,380.9,389.4,175848.905,68370136.1068,119705
1643328000000,2022-01-28,BNBBUSD,390.0,395.7,375.9,386.0,280667.432,108354581.7462,169079
1643241600000,2022-01-27,BNBBUSD,375.4,394.5,360.1,390.0,318781.534,118959701.9992,189859
1643155200000,2022-01-26,BNBBUSD,385.3,402.9,366.6,375.2,382649.254,147755186.2221,220045
1643068800000,2022-01-25,BNBBUSD,371.3,388.2,357.6,385.3,329922.564,122797309.127,173798
1642982400000,2022-01-24,BNBBUSD,384.0,384.0,336.6,371.3,596273.741,211555539.9687,278396
1642896000000,2022-01-23,BNBBUSD,358.4,389.0,356.4,384.1,402107.899,150906837.6198,207332
1642809600000,2022-01-22,BNBBUSD,383.9,389.3,336.8,358.3,725707.692,262245667.7138,346424
1642723200000,2022-01-21,BNBBUSD,440.2,444.6,373.9,384.0,575980.892,237883075.8029,309305
1642636800000,2022-01-20,BNBBUSD,462.1,478.9,438.3,440.3,340944.417,158441012.2237,203574
1642550400000,2022-01-19,BNBBUSD,471.5,473.1,453.9,462.1,183051.417,85158822.775,138329
1642464000000,2022-01-18,BNBBUSD,475.4,479.7,457.2,471.6,199794.171,93282528.9731,157236
1642377600000,2022-01-17,BNBBUSD,498.8,499.2,467.3,475.4,211532.232,101704745.2083,164890
1642291200000,2022-01-16,BNBBUSD,494.6,505.9,488.9,498.8,201407.784,100013788.2256,129715
1642204800000,2022-01-15,BNBBUSD,490.2,501.1,485.3,494.9,175010.015,86394040.2024,132821
1642118400000,2022-01-14,BNBBUSD,475.3,492.3,466.0,490.1,256115.849,123016883.0949,174880
1642032000000,2022-01-13,BNBBUSD,487.9,489.2,466.9,475.2,241560.984,115645573.464,178784
1641945600000,2022-01-12,BNBBUSD,463.7,489.9,456.8,488.0,266664.523,126150001.5565,174323
1641859200000,2022-01-11,BNBBUSD,424.8,470.0,420.9,463.7,407963.247,183982051.409,204285
1641772800000,2022-01-10,BNBBUSD,438.8,445.5,406.9,424.8,336203.9,142599973.7561,185971
1641686400000,2022-01-09,BNBBUSD,429.9,444.5,427.2,438.8,176959.035,76969486.1987,113697
1641600000000,2022-01-08,BNBBUSD,448.0,459.4,415.0,429.8,289344.503,126572168.0185,162041
1641513600000,2022-01-07,BNBBUSD,472.7,473.8,437.6,448.0,349149.004,157311044.7671,207017
1641427200000,2022-01-06,BNBBUSD,474.1,481.2,459.0,472.7,273225.849,128108595.0494,177466
1641340800000,2022-01-05,BNBBUSD,506.9,515.8,457.3,474.0,255364.304,126305585.4045,194475
1641254400000,2022-01-04,BNBBUSD,511.9,520.0,502.2,506.8,173458.149,88779914.6179,147458
1641168000000,2022-01-03,BNBBUSD,531.2,532.8,510.1,511.8,156797.152,81942371.6849,132230
1641081600000,2022-01-02,BNBBUSD,527.5,533.8,518.3,531.2,112950.372,59459883.6505,101978
1640995200000,2022-01-01,BNBBUSD,511.6,527.9,511.5,527.5,123338.596,64049654.3369,101442
1640908800000,2021-12-31,BNBBUSD,518.6,528.5,506.3,511.4,188915.962,97671655.6934,143988
1640822400000,2021-12-30,BNBBUSD,514.5,527.9,508.6,518.6,160611.645,83354211.3919,131444
1640736000000,2021-12-29,BNBBUSD,534.2,540.5,511.0,514.6,166733.293,87973206.1328,147269
1640649600000,2021-12-28,BNBBUSD,563.8,564.0,528.7,534.3,236345.929,129212443.1586,195923
1640563200000,2021-12-27,BNBBUSD,546.8,572.0,543.0,563.9,166273.689,92774393.0982,160601
1640476800000,2021-12-26,BNBBUSD,547.6,549.4,536.3,546.6,125094.379,68050926.9233,115927
1640390400000,2021-12-25,BNBBUSD,542.4,550.7,539.6,547.5,106286.763,58014457.0803,113872
1640304000000,2021-12-24,BNBBUSD,549.1,554.5,537.8,542.4,170802.242,93405924.8296,154318
1640217600000,2021-12-23,BNBBUSD,533.7,552.6,524.7,549.1,214934.434,115385762.0604,175080
1640131200000,2021-12-22,BNBBUSD,528.6,544.8,527.4,533.7,191896.131,102828203.291,161790
1640044800000,2021-12-21,BNBBUSD,524.1,535.6,517.5,528.5,189536.092,100159479.167,142224
1639958400000,2021-12-20,BNBBUSD,529.9,535.0,506.4,524.1,222077.048,115274574.3392,173218
1639872000000,2021-12-19,BNBBUSD,534.1,544.4,527.6,529.8,141999.5,76026721.9233,136529
1639785600000,2021-12-18,BNBBUSD,525.7,538.0,517.0,534.0,173828.19,91961964.808,144599
1639699200000,2021-12-17,BNBBUSD,526.2,535.9,511.0,525.7,282044.456,148432463.2748,204935
1639612800000,2021-12-16,BNBBUSD,541.3,546.0,524.8,526.1,214184.204,114919397.2991,174609
1639526400000,2021-12-15,BNBBUSD,528.2,546.8,501.8,541.3,307876.859,162206780.8129,232593
1639440000000,2021-12-14,BNBBUSD,521.1,536.0,510.0,528.2,359170.36,187904053.5008,227481
1639353600000,2021-12-13,BNBBUSD,570.7,572.4,511.4,521.1,325806.37,175584210.6443,226210
1639267200000,2021-12-12,BNBBUSD,564.8,574.8,559.6,570.9,154029.183,87142168.205,135470
1639180800000,2021-12-11,BNBBUSD,552.7,572.9,542.4,564.9,275439.954,153582885.1686,191911
1639094400000,2021-12-10,BNBBUSD,570.5,595.3,550.6,552.6,335759.591,192875301.4296,240891
1639008000000,2021-12-09,BNBBUSD,607.8,617.4,568.0,570.5,306920.307,181662034.1088,246669
1638921600000,2021-12-08,BNBBUSD,579.1,608.0,567.8,607.7,334476.012,195801915.6142,256075
1638835200000,2021-12-07,BNBBUSD,588.2,595.0,572.7,579.2,302147.887,176804388.2333,233256
1638748800000,2021-12-06,BNBBUSD,558.5,593.5,533.9,588.3,631074.651,352308614.3572,379946
1638662400000,2021-12-05,BNBBUSD,569.1,583.0,542.0,558.4,356693.015,200567920.4229,261070
1638576000000,2021-12-04,BNBBUSD,595.4,596.4,499.6,569.2,761048.993,416864841.109,501793
1638489600000,2021-12-03,BNBBUSD,620.4,628.4,575.1,595.5,344842.559,209031823.873,294269
1638403200000,2021-12-02,BNBBUSD,627.8,632.0,600.0,620.4,322009.071,199871218.77,257136
1638316800000,2021-12-01,BNBBUSD,623.0,650.0,617.7,627.8,373539.701,237543621.6157,303049
1638230400000,2021-11-30,BNBBUSD,624.2,635.0,603.8,623.0,393653.149,244595639.9729,341762
1638144000000,2021-11-29,BNBBUSD,611.5,629.3,602.2,624.2,342123.864,211291109.3832,274905
1638057600000,2021-11-28,BNBBUSD,600.2,613.0,572.1,611.4,407669.882,241162899.7057,299289
1637971200000,2021-11-27,BNBBUSD,587.6,621.6,584.0,600.2,323861.963,194923315.501,258454
1637884800000,2021-11-26,BNBBUSD,639.4,658.2,564.2,587.5,737120.19,441653871.6412,505834
1637798400000,2021-11-25,BNBBUSD,590.4,647.0,587.6,639.2,457864.634,285843337.516,377426
1637712000000,2021-11-24,BNBBUSD,591.2,599.8,577.3,590.4,268459.687,157475875.5667,242175
1637625600000,2021-11-23,BNBBUSD,559.8,605.0,558.4,591.3,335180.042,195570431.5396,258996
1637539200000,2021-11-22,BNBBUSD,584.6,585.8,554.4,559.8,308247.657,175784196.9041,241434
1637452800000,2021-11-21,BNBBUSD,604.8,605.7,575.0,584.5,228490.211,134830516.3385,204706
1637366400000,2021-11-20,BNBBUSD,581.4,605.1,573.1,604.8,244784.213,143813159.6579,220731
1637280000000,2021-11-19,BNBBUSD,532.0,585.8,524.2,581.4,324200.532,181375175.1353,257767
1637193600000,2021-11-18,BNBBUSD,578.3,588.7,516.5,532.0,426242.537,235211917.9109,300156
1637107200000,2021-11-17,BNBBUSD,589.2,592.8,546.9,578.3,356379.145,204152853.039,277413
1637020800000,2021-11-16,BNBBUSD,633.9,635.2,573.9,589.1,558015.016,334323162.8313,495341
1636934400000,2021-11-15,BNBBUSD,651.0,659.4,630.6,634.0,214481.744,138357582.3063,222541
1636848000000,2021-11-14,BNBBUSD,649.6,660.6,635.0,650.9,229207.02,148646798.5075,211689
1636761600000,2021-11-13,BNBBUSD,627.0,654.9,620.1,649.7,222754.555,142309978.5312,225442
1636675200000,2021-11-12,BNBBUSD,628.8,634.7,603.6,627.0,269595.759,167303069.3418,244776
1636588800000,2021-11-11,BNBBUSD,614.7,635.3,605.5,628.9,275351.354,171712476.3154,265535
1636502400000,2021-11-10,BNBBUSD,635.1,662.8,574.2,614.7,543601.121,342340111.2376,471460
1636416000000,2021-11-09,BNBBUSD,654.1,657.0,632.1,635.1,243492.776,156591415.8752,242407
1636329600000,2021-11-08,BNBBUSD,650.1,656.1,631.0,654.1,316830.155,203976221.8555,415708
1636243200000,2021-11-07,BNBBUSD,638.3,669.7,631.1,650.1,389033.6728,255392324.994118,450526
1636156800000,2021-11-06,BNBBUSD,607.9,639.2,595.9,638.4,375162.3466,230532802.034611,337971
1636070400000,2021-11-05,BNBBUSD,559.2,616.5,554.7,607.9,531964.2227,317483958.086858,433622
1635984000000,2021-11-04,BNBBUSD,568.8,569.2,544.2,559.2,284430.741,157969618.1742,291332
1635897600000,2021-11-03,BNBBUSD,554.8,570.3,537.2,568.6,292088.4205,161558727.207434,309004
1635811200000,2021-11-02,BNBBUSD,551.5,564.2,538.0,554.9,323777.1797,178656642.959025,289520
1635724800000,2021-11-01,BNBBUSD,524.9,552.2,511.5,551.4,375872.1627,200483062.650087,321493
1635638400000,2021-10-31,BNBBUSD,528.5,535.2,509.4,524.9,266934.594,139555070.0836,272761
1635552000000,2021-10-30,BNBBUSD,530.2,540.0,510.4,528.5,311622.1254,163815220.382808,293981
1635465600000,2021-10-29,BNBBUSD,492.3,533.5,488.2,530.1,448131.6429,228802309.551329,401236
1635379200000,2021-10-28,BNBBUSD,448.9,494.9,446.7,492.3,418043.304,199063103.5959,359977
1635292800000,2021-10-27,BNBBUSD,478.1,486.3,436.0,448.8,406944.908,186834876.0932,332991
1635206400000,2021-10-26,BNBBUSD,484.9,489.6,473.6,478.1,182247.761,88205597.7538,180873
1635120000000,2021-10-25,BNBBUSD,475.7,488.6,474.8,484.9,161563.697,78114966.3538,152208
1635033600000,2021-10-24,BNBBUSD,485.5,486.4,468.0,475.8,169384.326,80697347.4714,151000
1634947200000,2021-10-23,BNBBUSD,479.2,485.5,472.6,485.4,144861.91,69603156.9158,133215
1634860800000,2021-10-22,BNBBUSD,470.9,497.9,470.8,479.1,313434.206,151888455.1814,252286
1634774400000,2021-10-21,BNBBUSD,501.4,505.0,466.6,470.9,491954.138,239337595.2664,376362
1634688000000,2021-10-20,BNBBUSD,488.1,505.7,481.4,501.4,274212.085,135654526.2754,225125
1634601600000,2021-10-19,BNBBUSD,484.8,497.4,480.4,488.1,297699.368,145247620.1219,232800
1634515200000,2021-10-18,BNBBUSD,471.0,487.2,466.4,484.9,343064.767,163209006.1165,279684
1634428800000,2021-10-17,BNBBUSD,465.7,472.4,455.0,471.0,254432.905,118480284.2711,211004
1634342400000,2021-10-16,BNBBUSD,474.3,484.9,461.0,465.8,318122.842,150366226.1517,249682
1634256000000,2021-10-15,BNBBUSD,472.7,477.6,452.1,474.3,482142.01,224523737.3617,342032
1634169600000,2021-10-14,BNBBUSD,470.8,482.7,461.2,472.7,384532.364,181745464.1421,305893
1634083200000,2021-10-13,BNBBUSD,444.1,471.7,432.5,470.7,1011052.757,460572071.0499,601273
1633996800000,2021-10-12,BNBBUSD,413.3,444.4,391.5,444.0,637485.881,268575547.6343,395426
1633910400000,2021-10-11,BNBBUSD,404.1,423.9,400.2,413.3,232027.42,96149951.128,188466
1633824000000,2021-10-10,BNBBUSD,421.8,422.2,402.2,404.1,234475.796,97366127.3501,177149
1633737600000,2021-10-09,BNBBUSD,419.3,425.9,416.0,421.9,218233.335,92142763.9453,165435
1633651200000,2021-10-08,BNBBUSD,438.4,441.5,416.1,419.2,491306.753,210477155.1163,320448
1633564800000,2021-10-07,BNBBUSD,435.0,450.0,423.6,438.4,350298.632,153907325.4326,293993
1633478400000,2021-10-06,BNBBUSD,442.4,442.9,415.0,435.0,442803.794,191613343.2249,290886
1633392000000,2021-10-05,BNBBUSD,426.4,444.0,424.2,442.4,280415.5091,122336734.79607,227474
1633305600000,2021-10-04,BNBBUSD,430.6,430.9,411.4,426.5,333382.399,140399938.5639,237076
1633219200000,2021-10-03,BNBBUSD,427.3,437.2,421.9,430.6,269672.375,115801109.847,196010
1633132800000,2021-10-02,BNBBUSD,421.6,438.3,410.9,427.4,339272.863,144121246.5536,221646
1633046400000,2021-10-01,BNBBUSD,387.5,423.5,381.6,421.7,498903.094,202801427.5003,267749
1632960000000,2021-09-30,BNBBUSD,367.5,388.7,366.4,387.4,381324.064,144103684.2126,210498
1632873600000,2021-09-29,BNBBUSD,333.0,375.5,331.4,367.6,618504.131,223799174.6445,256768
1632787200000,2021-09-28,BNBBUSD,335.7,344.8,330.0,333.0,275675.345,93022081.1249,163049
1632700800000,2021-09-27,BNBBUSD,344.2,357.7,335.3,335.6,296159.48,102877411.4248,173519
1632614400000,2021-09-26,BNBBUSD,349.8,352.9,320.0,344.2,489397.1115,166032186.260001,210302
1632528000000,2021-09-25,BNBBUSD,355.4,360.9,343.8,349.8,259694.587,91371119.9628,144328
1632441600000,2021-09-24,BNBBUSD,383.6,385.4,334.0,355.4,544740.5412,193276155.002859,259124
1632355200000,2021-09-23,BNBBUSD,379.1,384.7,369.2,383.7,273901.021,103482481.0572,167161
1632268800000,2021-09-22,BNBBUSD,344.4,380.0,342.3,379.0,339652.54,123305395.8273,195662
1632182400000,2021-09-21,BNBBUSD,364.0,375.8,336.8,344.5,539583.3836,193469087.189241,275398
1632096000000,2021-09-20,BNBBUSD,408.7,409.9,354.0,364.0,525084.4274,197358821.984537,318447
1632009600000,2021-09-19,BNBBUSD,410.9,419.0,403.1,408.7,167052.486,68690956.6075,141331
1631923200000,2021-09-18,BNBBUSD,406.8,420.0,401.5,410.9,210419.142,87065161.2506,156053
1631836800000,2021-09-17,BNBBUSD,424.3,426.0,400.6,406.8,269343.203,111342102.7935,181378
1631750400000,2021-09-16,BNBBUSD,431.3,433.3,415.6,424.2,291856.236,124426151.5639,199337
1631664000000,2021-09-15,BNBBUSD,414.4,436.7,410.2,431.2,318557.228,135347079.9263,194819
1631577600000,2021-09-14,BNBBUSD,399.2,414.7,396.0,414.4,286059.173,115600180.6287,173270
1631491200000,2021-09-13,BNBBUSD,416.3,419.5,383.6,399.2,417821.234,166420024.1568,228340
1631404800000,2021-09-12,BNBBUSD,405.1,421.5,397.7,416.3,271057.552,111942983.7902,157881
1631318400000,2021-09-11,BNBBUSD,401.4,415.1,399.4,405.0,250579.849,102217401.7553,147553
1631232000000,2021-09-10,BNBBUSD,421.3,439.2,393.6,401.2,451596.844,186449235.5024,261367
1631145600000,2021-09-09,BNBBUSD,415.2,436.1,403.4,421.3,483772.917,201935758.7656,276209
1631059200000,2021-09-08,BNBBUSD,419.0,425.6,382.7,415.1,722730.25,295408874.0587,349584
1630972800000,2021-09-07,BNBBUSD,496.2,504.9,372.0,418.8,1176656.6693,514528622.73780704,596824
1630886400000,2021-09-06,BNBBUSD,505.1,508.9,488.0,496.3,362817.493,181144069.9425,233837
1630800000000,2021-09-05,BNBBUSD,497.9,505.3,489.0,505.1,277780.411,137995068.8013,201819
1630713600000,2021-09-04,BNBBUSD,488.6,510.0,485.4,497.9,379853.3301,188645540.337524,255694
1630627200000,2021-09-03,BNBBUSD,483.9,494.7,473.5,488.7,338188.27,164866271.9413,224387
1630540800000,2021-09-02,BNBBUSD,489.6,505.0,478.5,483.8,452630.5035,222370432.316499,257355
1630454400000,2021-09-01,BNBBUSD,464.0,490.4,455.2,489.6,401546.505,191252525.1875,235919
1630368000000,2021-08-31,BNBBUSD,460.3,477.6,452.08,464.0,419670.6229,195174417.078797,242299
1630281600000,2021-08-30,BNBBUSD,480.0,481.0,457.4,460.3,367492.649,173847532.01673,220440
1630195200000,2021-08-29,BNBBUSD,486.4,495.8,476.1,480.1,302589.845,146774378.3126,184782
1630108800000,2021-08-28,BNBBUSD,494.6,496.91,482.5,486.3,244832.4202,119407386.236461,168221
1630022400000,2021-08-27,BNBBUSD,478.2,495.0,467.5,494.6,461070.7065,222857819.071761,270937
1629936000000,2021-08-26,BNBBUSD,503.34,519.0,471.86,478.3,687083.653,336679749.348586,369247
1629849600000,2021-08-25,BNBBUSD,471.72,506.93,470.0,503.43,636254.4954,311471925.124668,361653
1629763200000,2021-08-24,BNBBUSD,499.32,504.32,461.47,471.71,563331.0904,272451447.693975,311620
1629676800000,2021-08-23,BNBBUSD,448.92,510.0,446.76,499.34,773191.3232,378311135.23849,440954
1629590400000,2021-08-22,BNBBUSD,449.04,458.48,438.21,449.0,322693.7965,144831422.84292,204977
1629504000000,2021-08-21,BNBBUSD,455.02,460.42,444.34,448.96,393084.2988,178064195.960688,254374
1629417600000,2021-08-20,BNBBUSD,431.16,457.99,422.03,454.9,515221.1486,226257189.941256,287052
1629331200000,2021-08-19,BNBBUSD,396.29,431.53,391.0,431.16,564481.8829,231684868.532855,298532
1629244800000,2021-08-18,BNBBUSD,401.9,412.22,385.47,396.24,519550.0347,207614011.536905,290824
1629158400000,2021-08-17,BNBBUSD,415.9,435.84,399.09,401.89,601056.0575,252774506.020527,348878
1629072000000,2021-08-16,BNBBUSD,414.36,437.0,410.96,416.02,597716.6108,252813558.665709,317571
1628985600000,2021-08-15,BNBBUSD,408.99,415.0,396.5,414.36,358222.3723,145146776.881652,223439
